product_id,product_name,slug,turbosquid_url,referral_url,price,sales_qty,estimated_revenue,recent_sales,downloads,full_previews,shopping_carts,days_in_sales,certification,category,subcategory,industries,use_cases,seo_keywords,priority_score,is_top_model,image_url
1778822,Loaded Maersk McKinney Container Ship,loaded-maersk-mckinney-container-ship-1778822,https://www.turbosquid.com/3d-models/loaded-maersk-mckinney-container-ship-1778822,https://www.turbosquid.com/3d-models/loaded-maersk-mckinney-container-ship-1778822?referral=3d_molier-studio,149.0,15.0,2235.0,7.0,24.0,1833.0,27.0,1680.0,CheckMate Lite/Pro,Ships,Ship,Film & Video Production|Games|Simulation|Event Management,film production|game environments|simulation|event visualization,loaded maersk mckinney container 3d model|ship 3d model|boat 3d model|vessel 3d model,0.147041,True,https://static.turbosquid.com/Preview/001778/822/Loaded-Maersk-Mckinney-Container-Ship_D_Main.jpg
969178,Ford Crown Victoria Police Car Rigged,ford-crown-victoria-police-car-rigged-969178,https://www.turbosquid.com/3d-models/ford-crown-victoria-police-car-rigged-969178,https://www.turbosquid.com/3d-models/ford-crown-victoria-police-car-rigged-969178?referral=3d_molier-studio,149.0,14.0,2086.0,0.0,16.0,4683.0,55.0,3823.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,ford crown victoria police 3d model|vehicle 3d model|car 3d model|ford crown victoria police for games,0.138546,True,https://static.turbosquid.com/Preview/000969/178/Ford-Crown-Victoria-Police-Car-Rigged_D_Main.jpg
970490,Ford Crown Victoria Police Car,ford-crown-victoria-police-car-970490,https://www.turbosquid.com/3d-models/ford-crown-victoria-police-car-970490,https://www.turbosquid.com/3d-models/ford-crown-victoria-police-car-970490?referral=3d_molier-studio,129.0,48.0,6192.0,2.0,54.0,12866.0,155.0,3818.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,ford crown victoria police 3d model|vehicle 3d model|car 3d model|ford crown victoria police for games,0.177143,True,https://static.turbosquid.com/Preview/000970/490/Ford-Crown-Victoria-Police-Car_D_Main.jpg
970492,Ford Crown Victoria Police Car Simple Interior,ford-crown-victoria-police-car-simple-interior-970492,https://www.turbosquid.com/3d-models/ford-crown-victoria-police-car-simple-interior-970492,https://www.turbosquid.com/3d-models/ford-crown-victoria-police-car-simple-interior-970492?referral=3d_molier-studio,99.0,50.0,4950.0,3.0,52.0,13597.0,123.0,3818.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,ford crown victoria police 3d model|vehicle 3d model|car 3d model|ford crown victoria police for games,0.175814,True,https://static.turbosquid.com/Preview/000970/492/Ford-Crown-Victoria-Police-Car-Simple-Interior_D_Main.jpg
1493319,Tokyo Skytree Broadcasting Tower,tokyo-skytree-broadcasting-tower-1493319,https://www.turbosquid.com/3d-models/tokyo-skytree-broadcasting-tower-1493319,https://www.turbosquid.com/3d-models/tokyo-skytree-broadcasting-tower-1493319?referral=3d_molier-studio,79.0,37.0,2923.0,7.0,50.0,2607.0,45.0,2273.0,CheckMate Lite/Pro,Architecture Landmarks,Tower,Architecture|Event Management|Advertising|Virtual Reality|Games,architecture visualization|event visualization|VR experiences|advertising|game environments,tokyo skytree broadcasting tower 3d model|architecture 3d model|building 3d model|landmark 3d model,0.160725,True,https://static.turbosquid.com/Preview/001493/319/Tokyo-Skytree-Broadcasting-Tower_D_Main.jpg
1016151,Orion V Transit Bus Durham Transit,orion-v-transit-bus-durham-transit-1016151,https://www.turbosquid.com/3d-models/orion-v-transit-bus-durham-transit-1016151,https://www.turbosquid.com/3d-models/orion-v-transit-bus-durham-transit-1016151?referral=3d_molier-studio,129.0,23.0,2967.0,0.0,28.0,2729.0,35.0,3673.0,CheckMate Lite/Pro,Vehicles,Bus,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,orion v transit bus 3d model|vehicle 3d model|car 3d model|orion v transit bus for games,0.142182,True,https://static.turbosquid.com/Preview/001016/151/Orion-V-Transit-Bus-Durham-Transit_D_Main.jpg
1016630,Orion V Transit Bus Simple Interior,orion-v-transit-bus-simple-interior-1016630,https://www.turbosquid.com/3d-models/orion-v-transit-bus-simple-interior-1016630,https://www.turbosquid.com/3d-models/orion-v-transit-bus-simple-interior-1016630?referral=3d_molier-studio,99.0,34.0,3366.0,2.0,49.0,2706.0,56.0,3671.0,CheckMate Lite/Pro,Vehicles,Bus,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,orion v transit bus 3d model|vehicle 3d model|car 3d model|orion v transit bus for games,0.152847,True,https://static.turbosquid.com/Preview/001016/630/Orion-V-Transit-Bus-Simple-Interior_D_Main.jpg
1301637,Car Dealership Building,car-dealership-building-1301637,https://www.turbosquid.com/3d-models/car-dealership-building-1301637,https://www.turbosquid.com/3d-models/car-dealership-building-1301637?referral=3d_molier-studio,99.0,25.0,2475.0,2.0,37.0,2362.0,50.0,2833.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,car dealership building 3d model|vehicle 3d model|car 3d model|car dealership building for games,0.1462,True,https://static.turbosquid.com/Preview/001301/637/Car-Dealership-Building_D_Main.jpg
1317829,Thule Car Roofbox with Wingbar,thule-car-roofbox-with-wingbar-1317829,https://www.turbosquid.com/3d-models/thule-car-roofbox-with-wingbar-1317829,https://www.turbosquid.com/3d-models/thule-car-roofbox-with-wingbar-1317829?referral=3d_molier-studio,39.0,49.0,1911.0,6.0,56.0,2017.0,60.0,2787.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,thule car roofbox with 3d model|vehicle 3d model|car 3d model|thule car roofbox with for games,0.163789,True,https://static.turbosquid.com/Preview/001317/829/Thule-Car-Roofbox-With-Wingbar_D_Main.jpg
1318157,Car Roofbox with Trunk Generic,car-roofbox-with-trunk-generic-1318157,https://www.turbosquid.com/3d-models/car-roofbox-with-trunk-generic-1318157,https://www.turbosquid.com/3d-models/car-roofbox-with-trunk-generic-1318157?referral=3d_molier-studio,39.0,17.0,663.0,4.0,22.0,809.0,22.0,2786.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,car roofbox with trunk 3d model|vehicle 3d model|car 3d model|car roofbox with trunk for games,0.139435,True,https://static.turbosquid.com/Preview/001318/157/Car-Roofbox-With-Trunk-Generic_D_Main.jpg
1415318,Electric Vehicle Chargers Collection 4,electric-vehicle-chargers-collection-4-1415318,https://www.turbosquid.com/3d-models/electric-vehicle-chargers-collection-4-1415318,https://www.turbosquid.com/3d-models/electric-vehicle-chargers-collection-4-1415318?referral=3d_molier-studio,149.0,24.0,3576.0,4.0,36.0,2796.0,50.0,2488.0,CheckMate Lite/Pro,Vehicles,Vehicle,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,electric vehicle chargers collection 3d model|vehicle 3d model|car 3d model|electric vehicle chargers collection for games,0.151175,True,https://static.turbosquid.com/Preview/001415/318/Electric-Vehicle-Chargers-Collection-4_D_Main.jpg
1773080,Blighter AUDS Anti UAV Defence System with Radar Set,blighter-auds-anti-uav-defence-system-with-radar-set-1773080,https://www.turbosquid.com/3d-models/blighter-auds-anti-uav-defence-system-with-radar-set-1773080,https://www.turbosquid.com/3d-models/blighter-auds-anti-uav-defence-system-with-radar-set-1773080?referral=3d_molier-studio,119.0,12.0,1428.0,5.0,13.0,978.0,21.0,1693.0,CheckMate Lite/Pro,Aircraft,Uav,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,blighter auds anti uav 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.140012,True,https://static.turbosquid.com/Preview/001773/080/Blighter-Auds-Anti-Uav-Defence-System-With-Radar-Set_D_Main.jpg
1096820,Generic Pickup 2(1),generic-pickup-2-1-1096820,https://www.turbosquid.com/3d-models/generic-pickup-2-1-1096820,https://www.turbosquid.com/3d-models/generic-pickup-2-1-1096820?referral=3d_molier-studio,129.0,31.0,3999.0,4.0,53.0,2485.0,53.0,3414.0,CheckMate Lite/Pro,Vehicles,Pickup,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,generic pickup 2(1) 3d model|vehicle 3d model|car 3d model|generic pickup 2(1) for games,0.155407,True,https://static.turbosquid.com/Preview/001096/820/Generic-Pickup-2-1_D_Main.jpg
1096824,Generic Pickup 2 Simple Interior(1),generic-pickup-2-simple-interior-1-1096824,https://www.turbosquid.com/3d-models/generic-pickup-2-simple-interior-1-1096824,https://www.turbosquid.com/3d-models/generic-pickup-2-simple-interior-1-1096824?referral=3d_molier-studio,99.0,30.0,2970.0,3.0,43.0,1712.0,49.0,3414.0,CheckMate Lite/Pro,Vehicles,Pickup,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,generic pickup 2 simple 3d model|vehicle 3d model|car 3d model|generic pickup 2 simple for games,0.150724,True,https://static.turbosquid.com/Preview/001096/824/Generic-Pickup-2-Simple-Interior-1_D_Main.jpg
1272097,Livestock Trailer Calico,livestock-trailer-calico-1272097,https://www.turbosquid.com/3d-models/livestock-trailer-calico-1272097,https://www.turbosquid.com/3d-models/livestock-trailer-calico-1272097?referral=3d_molier-studio,59.0,36.0,2124.0,10.0,39.0,1234.0,48.0,2924.0,CheckMate Lite/Pro,Vehicles,Trailer,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,livestock trailer calico 3d model|vehicle 3d model|car 3d model|livestock trailer calico for games,0.162949,True,https://static.turbosquid.com/Preview/001272/097/Livestock-Trailer-Calico_D_Main.jpg
1027608,Roasted Turkey 3D Model,roasted-turkey-3d-model-1027608,https://www.turbosquid.com/3d-models/roasted-turkey-3d-model-1027608,https://www.turbosquid.com/3d-models/roasted-turkey-3d-model-1027608?referral=3d_molier-studio,49.0,114.0,5586.0,18.0,132.0,5716.0,165.0,3639.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,roasted turkey 3d model 3d model|3d model download|roasted turkey 3d model turbosquid,0.181523,True,https://static.turbosquid.com/Preview/001027/608/Roasted-Turkey-3d-Model_D_Main.jpg
1222969,School Desk and Chair,school-desk-and-chair-1222969,https://www.turbosquid.com/3d-models/school-desk-and-chair-1222969,https://www.turbosquid.com/3d-models/school-desk-and-chair-1222969?referral=3d_molier-studio,29.0,70.0,2030.0,11.0,79.0,7087.0,106.0,3062.0,CheckMate Lite/Pro,Furniture & Interior,Chair,Architecture|Advertising|Film & Video Production|Games,interior design visualization|advertising|architecture presentation|game environments,school desk and chair 3d model|furniture 3d model|interior 3d model|school desk and chair for visualization,0.139192,True,https://static.turbosquid.com/Preview/001222/969/School-Desk-And-Chair_D_Main.jpg
987786,Extravehicular Mobility Unit Rigged,extravehicular-mobility-unit-rigged-987786,https://www.turbosquid.com/3d-models/extravehicular-mobility-unit-rigged-987786,https://www.turbosquid.com/3d-models/extravehicular-mobility-unit-rigged-987786?referral=3d_molier-studio,199.0,77.0,15323.0,2.0,112.0,5913.0,108.0,3758.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,extravehicular mobility unit rigged 3d model|3d model download|extravehicular mobility unit rigged turbosquid,0.152163,True,https://static.turbosquid.com/Preview/000987/786/Extravehicular-Mobility-Unit-Rigged_D_Main.jpg
927651,Surfboard Funboard 2,surfboard-funboard-2-927651,https://www.turbosquid.com/3d-models/surfboard-funboard-2-927651,https://www.turbosquid.com/3d-models/surfboard-funboard-2-927651?referral=3d_molier-studio,19.0,99.0,1881.0,7.0,126.0,2298.0,125.0,3973.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,surfboard funboard 2 3d model|3d model download|surfboard funboard 2 turbosquid,0.145243,True,https://static.turbosquid.com/Preview/000927/651/Surfboard-Funboard-2_D_Main.jpg
1027507,Newspaper Litter 2 3D Model,newspaper-litter-2-3d-model-1027507,https://www.turbosquid.com/3d-models/newspaper-litter-2-3d-model-1027507,https://www.turbosquid.com/3d-models/newspaper-litter-2-3d-model-1027507?referral=3d_molier-studio,29.0,166.0,4814.0,20.0,204.0,5813.0,263.0,3639.0,no certification,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,newspaper litter 2 3d 3d model|3d model download|newspaper litter 2 3d turbosquid,0.165197,True,https://static.turbosquid.com/Preview/001027/507/Newspaper-Litter-2-3d-Model_D_Main.jpg
1211595,Stealth Multirole Fighter F-35 Lightning II,stealth-multirole-fighter-f-35-lightning-ii-1211595,https://www.turbosquid.com/3d-models/stealth-multirole-fighter-f-35-lightning-ii-1211595,https://www.turbosquid.com/3d-models/stealth-multirole-fighter-f-35-lightning-ii-1211595?referral=3d_molier-studio,199.0,123.0,24477.0,35.0,173.0,14685.0,218.0,3098.0,CheckMate Lite/Pro,Military Vehicles,F-35,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,stealth multirole fighter f-35 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.305392,True,https://static.turbosquid.com/Preview/001211/595/Stealth-Multirole-Fighter-F-35-Lightning-Ii_D_Main.jpg
1824365,Teeth Replacement Retainer,teeth-replacement-retainer-1824365,https://www.turbosquid.com/3d-models/teeth-replacement-retainer-1824365,https://www.turbosquid.com/3d-models/teeth-replacement-retainer-1824365?referral=3d_molier-studio,34.0,61.0,2074.0,25.0,80.0,2365.0,85.0,1577.0,CheckMate Lite/Pro,Medical,Teeth,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,teeth replacement retainer 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.202111,True,https://static.turbosquid.com/Preview/001824/365/Teeth-Replacement-Retainer_D_Main.jpg
1235526,Family Hub French Door Smart Refrigerator,family-hub-french-door-smart-refrigerator-1235526,https://www.turbosquid.com/3d-models/family-hub-french-door-smart-refrigerator-1235526,https://www.turbosquid.com/3d-models/family-hub-french-door-smart-refrigerator-1235526?referral=3d_molier-studio,59.0,83.0,4897.0,6.0,103.0,10796.0,174.0,3024.0,CheckMate Lite/Pro,Furniture & Interior,Door,Architecture|Advertising|Film & Video Production|Games,interior design visualization|advertising|architecture presentation|game environments,family hub french door 3d model|furniture 3d model|interior 3d model|family hub french door for visualization,0.149377,True,https://static.turbosquid.com/Preview/001235/526/Family-Hub-French-Door-Smart-Refrigerator_D_Main.jpg
1813809,Safety Work Gloves Gray,safety-work-gloves-gray-1813809,https://www.turbosquid.com/3d-models/safety-work-gloves-gray-1813809,https://www.turbosquid.com/3d-models/safety-work-gloves-gray-1813809?referral=3d_molier-studio,39.0,50.0,1950.0,28.0,59.0,1397.0,70.0,1602.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,safety work gloves gray 3d model|3d model download|safety work gloves gray turbosquid,0.15074,True,https://static.turbosquid.com/Preview/001813/809/Safety-Work-Gloves-Gray_D_Main.jpg
1229310,Boeing 747-100B Generic,boeing-747-100b-generic-1229310,https://www.turbosquid.com/3d-models/boeing-747-100b-generic-1229310,https://www.turbosquid.com/3d-models/boeing-747-100b-generic-1229310?referral=3d_molier-studio,129.0,29.0,3741.0,3.0,38.0,4454.0,43.0,3045.0,CheckMate Lite/Pro,Aircraft,Boeing,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,boeing 747-100b generic 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.152853,True,https://static.turbosquid.com/Preview/001229/310/Boeing-747-100b-Generic_D_Main.jpg
1057829,Monster Truck Generic 2,monster-truck-generic-2-1057829,https://www.turbosquid.com/3d-models/monster-truck-generic-2-1057829,https://www.turbosquid.com/3d-models/monster-truck-generic-2-1057829?referral=3d_molier-studio,199.0,15.0,2985.0,2.0,25.0,4689.0,26.0,3540.0,CheckMate Lite/Pro,Vehicles,Truck,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,monster truck generic 2 3d model|vehicle 3d model|car 3d model|monster truck generic 2 for games,0.14203,True,https://static.turbosquid.com/Preview/001057/829/Monster-Truck-Generic-2_D_Main.jpg
